Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.3860417315823457819327351779,0.386041731582346,0.386041731582346,0.386041731582346,0.386041731582346,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,708591.3
0.02,0,0.4321894170901386858114729112,0.432189417090139,0.432189417090139,0.432189417090139,0.432189417090139,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,1417183
0.03,0,0.4401027292391175399455160429,0.440102729239118,0.440102729239118,0.440102729239118,0.440102729239118,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,2125774
0.04,0,0.4407399638485314547179183590,0.440739963848532,0.440739963848532,0.440739963848532,0.440739963848532,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,2834365
0.05,0,0.4392821075685292043295537136,0.439282107568529,0.439282107568529,0.439282107568529,0.439282107568529,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,3542957
0.06,0,0.4371557383121713537222042989,0.437155738312171,0.437155738312171,0.437155738312171,0.437155738312171,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,4251548
0.07,0,0.4348533096263752463281242389,0.434853309626375,0.434853309626375,0.434853309626375,0.434853309626375,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,4960140
0.08,0,0.4325649333070255324267855276,0.432564933307026,0.432564933307026,0.432564933307026,0.432564933307026,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,5668730
0.09,0,0.4303663728239357428706709192,0.430366372823936,0.430366372823936,0.430366372823936,0.430366372823936,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,6377322
0.10,0,0.4282859144981161649743777817,0.428285914498116,0.428285914498116,0.428285914498116,0.428285914498116,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,7085914
0.11,0,0.4263308762813539538539183106,0.426330876281354,0.426330876281354,0.426330876281354,0.426330876281354,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,7794504
0.12,0,0.4244993098636649886385907430,0.424499309863665,0.424499309863665,0.424499309863665,0.424499309863665,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,8503096
0.13,0,0.4227851967614663916192218870,0.422785196761466,0.422785196761466,0.422785196761466,0.422785196761466,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,9211687
0.14,0,0.4211809993049650240533202359,0.421180999304965,0.421180999304965,0.421180999304965,0.421180999304965,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,9920279
0.15,0,0.4196788916468713856454403402,0.419678891646871,0.419678891646871,0.419678891646871,0.419678891646871,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,10628870
0.16,0,0.4182712953851810347013619216,0.418271295385181,0.418271295385181,0.418271295385181,0.418271295385181,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,11337460
0.17,0,0.4169511453285652761058603522,0.416951145328565,0.416951145328565,0.416951145328565,0.416951145328565,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,12046050
0.18,0,0.4157119856145609806647638714,0.415711985614561,0.415711985614561,0.415711985614561,0.415711985614561,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,12754640
0.19,0,0.4145479608305925562490767773,0.414547960830593,0.414547960830593,0.414547960830593,0.414547960830593,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,13463240
0.20,0,0.4134538410700025919812147919,0.413453841070003,0.413453841070003,0.413453841070003,0.413453841070003,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,14171830
0.21,0,0.4124249171355706707333281153,0.412424917135571,0.412424917135571,0.412424917135571,0.412424917135571,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,14880420
0.22,0,0.4114569845153589867621484142,0.411456984515359,0.411456984515359,0.411456984515359,0.411456984515359,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,15589010
0.23,0,0.4105462742102837567392223002,0.410546274210284,0.410546274210284,0.410546274210284,0.410546274210284,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,16297600
0.24,0,0.4096894252829135479789597729,0.409689425282914,0.409689425282914,0.409689425282914,0.409689425282914,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,17006190
0.25,0,0.4088834415041695766046501240,0.40888344150417,0.40888344150417,0.40888344150417,0.40888344150417,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,17714780
0.26,0,0.4082636643433010663753532800,0.408263664343301,0.408263664343301,0.408263664343301,0.408263664343301,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,18423370
0.27,0,0.4076896139337570661126008891,0.407689613933757,0.407689613933757,0.407689613933757,0.407689613933757,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,19131970
0.28,0,0.4071592301289899106873189385,0.40715923012899,0.40715923012899,0.40715923012899,0.40715923012899,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,19840560
0.29,0,0.4066705032813906579114893872,0.406670503281391,0.406670503281391,0.406670503281391,0.406670503281391,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,20549150
0.30,0,0.4062217719103621201406204903,0.406221771910362,0.406221771910362,0.406221771910362,0.406221771910362,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,21257740
0.31,0,0.4058114862853491784474763956,0.405811486285349,0.405811486285349,0.405811486285349,0.405811486285349,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,21966330
0.32,0,0.4054382685997991253266792476,0.405438268599799,0.405438268599799,0.405438268599799,0.405438268599799,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,22674920
0.33,0,0.4051009553464589998600616751,0.405100955346459,0.405100955346459,0.405100955346459,0.405100955346459,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,23383510
0.34,0,0.4047984468114817125577707791,0.404798446811482,0.404798446811482,0.404798446811482,0.404798446811482,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,24092110
0.35,0,0.4045298136093241763406151117,0.404529813609324,0.404529813609324,0.404529813609324,0.404529813609324,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,24800700
0.36,0,0.4042942527386413665979562165,0.404294252738641,0.404294252738641,0.404294252738641,0.404294252738641,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,25509290
0.37,0,0.4040910566504785876504685703,0.404091056650479,0.404091056650479,0.404091056650479,0.404091056650479,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,26217880
0.38,0,0.4039196330107556719027958812,0.403919633010756,0.403919633010756,0.403919633010756,0.403919633010756,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,26926470
0.39,0,0.4037794845969823767804691704,0.403779484596982,0.403779484596982,0.403779484596982,0.403779484596982,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,27635060
0.40,0,0.4036701908337130106331812790,0.403670190833713,0.403670190833713,0.403670190833713,0.403670190833713,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,28343650
0.41,0,0.4035914900565139099958094733,0.403591490056514,0.403591490056514,0.403591490056514,0.403591490056514,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,29052240
0.42,0,0.4035431276890551208466682226,0.403543127689055,0.403543127689055,0.403543127689055,0.403543127689055,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,29760830
0.43,0,0.4035249418628291593031529155,0.403524941862829,0.403524941862829,0.403524941862829,0.403524941862829,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,30469430
0.44,0,0.4035369389393400696367384242,0.40353693893934,0.40353693893934,0.40353693893934,0.40353693893934,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,31178020
0.45,0,0.4035791255302379011045482502,0.403579125530238,0.403579125530238,0.403579125530238,0.403579125530238,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,31886610
0.46,0,0.4036516313213820851035537315,0.403651631321382,0.403651631321382,0.403651631321382,0.403651631321382,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,32595200
0.47,0,0.4037546157405707339332648547,0.403754615740571,0.403754615740571,0.403754615740571,0.403754615740571,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,33303790
0.48,0,0.4038884194551816865160802200,0.403888419455182,0.403888419455182,0.403888419455182,0.403888419455182,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,34012380
0.49,0,0.4040533624453281558704939169,0.404053362445328,0.404053362445328,0.404053362445328,0.404053362445328,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,34720980
0.50,0,0.4042499677030138975820857654,0.404249967703014,0.404249967703014,0.404249967703014,0.404249967703014,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,35429570
0.51,0,0.4044787452747502595089937153,0.40447874527475,0.40447874527475,0.40447874527475,0.40447874527475,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,36138160
0.52,0,0.4047403662702873462181020613,0.404740366270287,0.404740366270287,0.404740366270287,0.404740366270287,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,36846750
0.53,0,0.4050356023985041560239037456,0.405035602398504,0.405035602398504,0.405035602398504,0.405035602398504,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,37555340
0.54,0,0.4053653078915548503329577579,0.405365307891555,0.405365307891555,0.405365307891555,0.405365307891555,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,38263930
0.55,0,0.4057304562914827319890973256,0.405730456291483,0.405730456291483,0.405730456291483,0.405730456291483,0,0,0,0,10.53146870079347,84.59397410596580100462755376,84.59397410596580100462755376,38972520
