Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.3898948665570273837424608134,0.389894866557027,0.389894866557027,0.389894866557027,0.389894866557027,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,708591.3
0.02,0,0.4350943702219053339768486403,0.435094370221905,0.435094370221905,0.435094370221905,0.435094370221905,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,1417183
0.03,0,0.4428809235255080265682361578,0.442880923525508,0.442880923525508,0.442880923525508,0.442880923525508,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,2125774
0.04,0,0.4435086696906775690852836223,0.443508669690678,0.443508669690678,0.443508669690678,0.443508669690678,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,2834365
0.05,0,0.4420739829003320216082395841,0.442073982900332,0.442073982900332,0.442073982900332,0.442073982900332,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,3542957
0.06,0,0.4399818035134654413712863636,0.439981803513465,0.439981803513465,0.439981803513465,0.439981803513465,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,4251548
0.07,0,0.4377171606360411944945357705,0.437717160636041,0.437717160636041,0.437717160636041,0.437717160636041,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,4960140
0.08,0,0.4354672082309416022653549122,0.435467208230942,0.435467208230942,0.435467208230942,0.435467208230942,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,5668730
0.09,0,0.4333064444950944327420749934,0.433306444495094,0.433306444495094,0.433306444495094,0.433306444495094,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,6377322
0.10,0,0.4312626107855819310556846234,0.431262610785582,0.431262610785582,0.431262610785582,0.431262610785582,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,7085914
0.11,0,0.4293428107955629912851962955,0.429342810795563,0.429342810795563,0.429342810795563,0.429342810795563,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,7794504
0.12,0,0.4275450407523992427668790167,0.427545040752399,0.427545040752399,0.427545040752399,0.427545040752399,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,8503096
0.13,0,0.4258633034385256049904153822,0.425863303438526,0.425863303438526,0.425863303438526,0.425863303438526,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,9211687
0.14,0,0.4242901193442885427296286351,0.424290119344289,0.424290119344289,0.424290119344289,0.424290119344289,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,9920279
0.15,0,0.4228177365463355264063272911,0.422817736546336,0.422817736546336,0.422817736546336,0.422817736546336,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,10628870
0.16,0,0.4214386558143378822161131286,0.421438655814338,0.421438655814338,0.421438655814338,0.421438655814338,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,11337460
0.17,0,0.4201458907155647878686248256,0.420145890715565,0.420145890715565,0.420145890715565,0.420145890715565,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,12046050
0.18,0,0.4189330608240108380794573629,0.418933060824011,0.418933060824011,0.418933060824011,0.418933060824011,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,12754640
0.19,0,0.4177943819173589109179053693,0.417794381917359,0.417794381917359,0.417794381917359,0.417794381917359,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,13463240
0.20,0,0.4167246891248701340301369287,0.41672468912487,0.41672468912487,0.41672468912487,0.41672468912487,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,14171830
0.21,0,0.4157193342324467309567455116,0.415719334232447,0.415719334232447,0.415719334232447,0.415719334232447,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,14880420
0.22,0,0.4147741684075641118057365259,0.414774168407564,0.414774168407564,0.414774168407564,0.414774168407564,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,15589010
0.23,0,0.4138854736995614471037379254,0.413885473699561,0.413885473699561,0.413885473699561,0.413885473699561,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,16297600
0.24,0,0.4130499359443602899601399197,0.41304993594436,0.41304993594436,0.41304993594436,0.41304993594436,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,17006190
0.25,0,0.4122646017767638318061885715,0.412264601776764,0.412264601776764,0.412264601776764,0.412264601776764,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,17714780
0.26,0,0.4116624519547058049996343582,0.411662451954706,0.411662451954706,0.411662451954706,0.411662451954706,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,18423370
0.27,0,0.4111054590703313879244716529,0.411105459070331,0.411105459070331,0.411105459070331,0.411105459070331,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,19131970
0.28,0,0.4105915634401651122003062943,0.410591563440165,0.410591563440165,0.410591563440165,0.410591563440165,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,19840560
0.29,0,0.4101188006774323281017757408,0.410118800677432,0.410118800677432,0.410118800677432,0.410118800677432,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,20549150
0.30,0,0.4096855584430012866981904652,0.409685558443001,0.409685558443001,0.409685558443001,0.409685558443001,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,21257740
0.31,0,0.4092902759374052413719961114,0.409290275937405,0.409290275937405,0.409290275937405,0.409290275937405,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,21966330
0.32,0,0.4089316154811112493073889760,0.408931615481111,0.408931615481111,0.408931615481111,0.408931615481111,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,22674920
0.33,0,0.4086084568302731961236348246,0.408608456830273,0.408608456830273,0.408608456830273,0.408608456830273,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,23383510
0.34,0,0.4083196663818188732033023755,0.408319666381819,0.408319666381819,0.408319666381819,0.408319666381819,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,24092110
0.35,0,0.4080644027321271230026206226,0.408064402732127,0.408064402732127,0.408064402732127,0.408064402732127,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,24800700
0.36,0,0.4078418311109675486705306458,0.407841831110968,0.407841831110968,0.407841831110968,0.407841831110968,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,25509290
0.37,0,0.4076512927949574856896144061,0.407651292794958,0.407651292794958,0.407651292794958,0.407651292794958,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,26217880
0.38,0,0.4074921788446951180762174804,0.407492178844695,0.407492178844695,0.407492178844695,0.407492178844695,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,26926470
0.39,0,0.4073640226598751372989990180,0.407364022659875,0.407364022659875,0.407364022659875,0.407364022659875,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,27635060
0.40,0,0.4072664333577265788786848744,0.407266433357727,0.407266433357727,0.407266433357727,0.407266433357727,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,28343650
0.41,0,0.4071991298715402946590748340,0.40719912987154,0.40719912987154,0.40719912987154,0.40719912987154,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,29052240
0.42,0,0.4071618856801706262628631199,0.407161885680171,0.407161885680171,0.407161885680171,0.407161885680171,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,29760830
0.43,0,0.4071545487172763740912198089,0.407154548717276,0.407154548717276,0.407154548717276,0.407154548717276,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,30469430
0.44,0,0.4071771565441248280845871089,0.407177156544125,0.407177156544125,0.407177156544125,0.407177156544125,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,31178020
0.45,0,0.4072296711493818571939194004,0.407229671149382,0.407229671149382,0.407229671149382,0.407229671149382,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,31886610
0.46,0,0.4073122847703434307493919619,0.407312284770343,0.407312284770343,0.407312284770343,0.407312284770343,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,32595200
0.47,0,0.4074251817921969136962324467,0.407425181792197,0.407425181792197,0.407425181792197,0.407425181792197,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,33303790
0.48,0,0.4075686259615990276014104525,0.407568625961599,0.407568625961599,0.407568625961599,0.407568625961599,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,34012380
0.49,0,0.4077430306691516091172441420,0.407743030669152,0.407743030669152,0.407743030669152,0.407743030669152,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,34720980
0.50,0,0.4079488762094513026814771118,0.407948876209451,0.407948876209451,0.407948876209451,0.407948876209451,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,35429570
0.51,0,0.4081866960001807077347450571,0.408186696000181,0.408186696000181,0.408186696000181,0.408186696000181,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,36138160
0.52,0,0.4084571839881567571809496708,0.408457183988157,0.408457183988157,0.408457183988157,0.408457183988157,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,36846750
0.53,0,0.4087610861365889186003731536,0.408761086136589,0.408761086136589,0.408761086136589,0.408761086136589,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,37555340
0.54,0,0.4090992788552712431070068992,0.409099278855271,0.409099278855271,0.409099278855271,0.409099278855271,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,38263930
0.55,0,0.4094727575660977560176074582,0.409472757566098,0.409472757566098,0.409472757566098,0.409472757566098,0,0,0,0,10.753821769559347,84.84010945755390210924795849,84.84010945755390210924795849,38972520
