Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.4812481153844917932439491222,0.481248115384492,0.481248115384492,0.481248115384492,0.481248115384492,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,778119.2
0.02,0,0.5243551284935383658264420661,0.524355128493538,0.524355128493538,0.524355128493538,0.524355128493538,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,1556238
0.03,0,0.5306920217388544092557319840,0.530692021738854,0.530692021738854,0.530692021738854,0.530692021738854,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,2334358
0.04,0,0.5302710844061200629473811808,0.53027108440612,0.53027108440612,0.53027108440612,0.53027108440612,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,3112477
0.05,0,0.5280283849364007096927976951,0.528028384936401,0.528028384936401,0.528028384936401,0.528028384936401,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,3890596
0.06,0,0.5252852805427462382261314951,0.525285280542746,0.525285280542746,0.525285280542746,0.525285280542746,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,4668715
0.07,0,0.5224792352798877061208698421,0.522479235279888,0.522479235279888,0.522479235279888,0.522479235279888,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,5446834
0.08,0,0.5197680916202811810410272731,0.519768091620281,0.519768091620281,0.519768091620281,0.519768091620281,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,6224954
0.09,0,0.5172071700396704397183371197,0.517207170039671,0.517207170039671,0.517207170039671,0.517207170039671,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,7003074
0.10,0,0.5148110119587819834583172489,0.514811011958782,0.514811011958782,0.514811011958782,0.514811011958782,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,7781192
0.11,0,0.5125772706057234180019660363,0.512577270605723,0.512577270605723,0.512577270605723,0.512577270605723,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,8559311
0.12,0,0.5104969960831864381317858699,0.510496996083187,0.510496996083187,0.510496996083187,0.510496996083187,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,9337430
0.13,0,0.5085589091074353977701836218,0.508558909107435,0.508558909107435,0.508558909107435,0.508558909107435,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,10115550
0.14,0,0.5067514570203075787501115132,0.506751457020308,0.506751457020308,0.506751457020308,0.506751457020308,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,10893670
0.15,0,0.5050636636739418483783004203,0.505063663673942,0.505063663673942,0.505063663673942,0.505063663673942,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,11671790
0.16,0,0.5034854487648904789929505458,0.503485448764891,0.503485448764891,0.503485448764891,0.503485448764891,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,12449910
0.17,0,0.5020077287573945821949730131,0.502007728757394,0.502007728757394,0.502007728757394,0.502007728757394,0,0,0,0,14.127820548860529,103.11718613880948608105250406,103.11718613880948608105250406,13228030
